PRDID;LOCID;KEYFIGUREDATE;ZDIVISIONID;ZGROUPKEYID;ZSALESOFFICEID;ZVKORGID;ZVTWEGID;ZACTUALPROMOTIONQTY;ZACTUALSALES;ZADJUSTEDSALESQTY;ZADJUSTEDSALESQTYINCLPRED;ZSTATISTICALEXPOSTFORECASTQTY;ZSTATISTICALFORECASTQTY;ZOUTLIERCORRECTIONTHRESHHOLD;ZOUTLIERCORRECTIONMARKER;ZACTUALSSALESADJ;ZDISAGGFACTOR;ZGROWTHFACTOR;ZSALESFORECAST;ZNEWPRODUCTFORECAST
898588;1050;2023-08-15;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-18;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-21;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-22;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-24;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-25;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-28;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-29;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-08-31;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-01;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-02;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-04;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-05;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-06;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-07;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-08;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-09;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-11;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-12;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-14;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-15;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-16;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-18;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-19;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-21;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-22;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-23;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-25;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-26;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-28;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-29;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-09-30;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-02;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-05;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-06;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-07;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-09;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-10;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-11;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-12;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-13;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-14;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-17;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-18;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-19;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-20;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-21;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-23;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-24;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-26;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-27;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-28;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-10-31;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-02;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-03;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-04;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-06;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-07;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-08;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-09;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-10;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-11;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-13;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-14;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-15;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-16;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-17;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-18;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-20;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-21;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-22;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-24;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-27;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-28;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-11-30;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-12-01;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-12-02;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
898588;1050;2023-12-04;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
951211;1050;2023-04-24;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
951211;1050;2023-04-28;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
951211;1050;2023-05-02;01;ZZ0384;2002;1070;01;;0;;;;;;;;;;;
719101;1050;2023-03-09;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-05-09;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-06-19;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-06-29;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-07-05;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-07-14;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-03;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-08;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-18;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-21;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-30;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-09-07;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-09-27;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-09-28;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-11;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-12;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-13;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-11-01;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-11-07;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-13;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-30;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-31;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-03;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-06;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-10;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-24;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-27;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-06;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-08;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-10;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-22;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-04;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-05;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-13;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-05-09;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-05-16;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-05-17;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-05-26;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-05;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-07;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-23;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-07-27;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-07-28;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-03;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-23;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-24;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-28;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-29;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-02;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-12;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-24;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-02;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-07;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-13;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-17;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-23;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-28;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-12-04;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-01-30;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-02-10;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-02-15;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-04-04;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-04-12;01;ZZ0200;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-31;01;ZZ0208;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-14;01;ZZ0208;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-13;01;ZZ0208;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-09-18;01;ZZ0208;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-04-25;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-05-31;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-11-06;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-04-26;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-19;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-03-09;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-05-31;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-11;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-25;01;ZZ0209;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-27;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-13;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-22;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-11-21;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-02-27;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-02-27;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-03-02;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-31;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-03;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-06;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-21;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-02-23;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-11;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-24;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-01-31;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-02-17;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-05-11;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-06-15;01;ZZ0216;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-04-17;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-05-03;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-06-27;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-30;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-14;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-04;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-02-07;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-05-03;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-05-19;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-06-27;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-06;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-13;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-21;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-06;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-13;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-20;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-19;01;ZZ0246;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-21;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-06-20;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-07-19;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-07-21;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-07-25;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-24;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-25;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-26;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-28;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-31;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-12;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-21;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-04;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-10;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-13;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-26;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-01-31;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-02-21;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-02-23;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-20;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-07-07;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-07-13;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-02;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-15;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-24;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-28;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-29;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-06;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-12;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-13;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-29;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-10-10;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-10-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-02-21;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-06-20;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-07-28;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-23;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-11;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-07-25;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-31;01;ZZ0248;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-15;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-21;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-04-26;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-21;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-02-15;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-07-03;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-21;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-02-15;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-06-22;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-11;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-30;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-29;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-04-20;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-02;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-07;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-19;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-28;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-29;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-07-14;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-08-21;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-09-28;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-02;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-30;01;ZZ0249;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-20;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-13;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-21;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-04-21;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-21;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-23;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-10-12;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-02-20;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-08-28;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719101;1050;2023-10-20;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-01-31;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-03-09;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-06-01;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-07-08;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-09-11;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-09-21;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-05;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-10-11;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733382;1050;2023-11-03;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
733383;1050;2023-03-07;01;ZZ0250;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-02-25;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-03-01;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-05-16;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-05-19;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-05-24;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-06-02;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-06-17;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-06-19;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-07-19;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-07-28;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-12;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-08-25;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-07;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-09-21;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-04;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719095;1050;2023-10-12;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-04-21;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-04-26;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-05-15;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-05-22;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-05-23;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-05-26;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-05-31;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-06;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-13;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-17;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-06-19;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-02;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-08-12;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-07;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-13;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
719099;1050;2023-09-14;01;ZZ0317;1004;1010;01;;0;;;;;;;;;;;
