PRDID;LOCID;KEYFIGUREDATE;CURRID;ZDIVISIONID;ZGROUPKEYID;ZSALESOFFICEID;ZVKORGID;ZVTWEGID;ZNETTO2REVENUE
898589;1050;2023-08-29;EUR;01;ZZ0061;2002;1070;01;-125,06
898589;1050;2023-08-30;EUR;01;ZZ0061;2002;1070;01;-250,12
898589;1050;2023-08-31;EUR;01;ZZ0061;2002;1070;01;-48,1
898589;1050;2023-09-01;EUR;01;ZZ0061;2002;1070;01;-413,66
898589;1050;2023-09-05;EUR;01;ZZ0061;2002;1070;01;-163,54
898589;1050;2023-09-06;EUR;01;ZZ0061;2002;1070;01;-288,6
898589;1050;2023-09-07;EUR;01;ZZ0061;2002;1070;01;-192,4
898589;1050;2023-09-08;EUR;01;ZZ0061;2002;1070;01;-577,2
898589;1050;2023-09-12;EUR;01;ZZ0061;2002;1070;01;-105,82
898589;1050;2023-09-13;EUR;01;ZZ0061;2002;1070;01;-182,78
898589;1050;2023-09-14;EUR;01;ZZ0061;2002;1070;01;-9,62
898589;1050;2023-09-15;EUR;01;ZZ0061;2002;1070;01;-125,06
898589;1050;2023-09-18;EUR;01;ZZ0061;2002;1070;01;-288,6
898589;1050;2023-09-19;EUR;01;ZZ0061;2002;1070;01;-105,82
898589;1050;2023-09-20;EUR;01;ZZ0061;2002;1070;01;-105,82
898589;1050;2023-09-21;EUR;01;ZZ0061;2002;1070;01;-173,16
898589;1050;2023-09-22;EUR;01;ZZ0061;2002;1070;01;-134,68
898589;1050;2023-09-26;EUR;01;ZZ0061;2002;1070;01;-57,72
898589;1050;2023-09-27;EUR;01;ZZ0061;2002;1070;01;-163,54
898589;1050;2023-09-29;EUR;01;ZZ0061;2002;1070;01;-115,44
898589;1050;2023-10-04;EUR;01;ZZ0061;2002;1070;01;-19,24
898589;1050;2023-10-05;EUR;01;ZZ0061;2002;1070;01;-336,7
898589;1050;2023-10-06;EUR;01;ZZ0061;2002;1070;01;-529,1
898589;1050;2023-10-09;EUR;01;ZZ0061;2002;1070;01;-221,26
898589;1050;2023-10-11;EUR;01;ZZ0061;2002;1070;01;-315,13
898589;1050;2023-10-12;EUR;01;ZZ0061;2002;1070;01;-109,38
898589;1050;2023-10-13;EUR;01;ZZ0061;2002;1070;01;-555,08
898589;1050;2023-10-18;EUR;01;ZZ0061;2002;1070;01;-10,51
898589;1050;2023-10-19;EUR;01;ZZ0061;2002;1070;01;-273,26
898589;1050;2023-10-20;EUR;01;ZZ0061;2002;1070;01;-336,32
898589;1050;2023-10-25;EUR;01;ZZ0061;2002;1070;01;-436,08
898589;1050;2023-10-26;EUR;01;ZZ0061;2002;1070;01;-38,48
898589;1050;2023-10-27;EUR;01;ZZ0061;2002;1070;01;-311,4
898587;1050;2023-01-16;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-01-27;EUR;01;ZZ0297;2002;1070;01;-167,58
898587;1050;2023-01-31;EUR;01;ZZ0297;2002;1070;01;-804,52
898587;1050;2023-02-03;EUR;01;ZZ0297;2002;1070;01;-196,58
898587;1050;2023-02-06;EUR;01;ZZ0297;2002;1070;01;-6,52
898587;1050;2023-03-08;EUR;01;ZZ0297;2002;1070;01;-6,52
898587;1050;2023-03-13;EUR;01;ZZ0297;2002;1070;01;-6,52
898587;1050;2023-03-14;EUR;01;ZZ0297;2002;1070;01;-39,9
898587;1050;2023-03-15;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-04-17;EUR;01;ZZ0297;2002;1070;01;-40,58
898587;1050;2023-04-18;EUR;01;ZZ0297;2002;1070;01;-66,66
898587;1050;2023-04-19;EUR;01;ZZ0297;2002;1070;01;-69,58
898587;1050;2023-04-20;EUR;01;ZZ0297;2002;1070;01;-13,04
898587;1050;2023-04-24;EUR;01;ZZ0297;2002;1070;01;-29
898587;1050;2023-04-25;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-04-26;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-04-27;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-04-28;EUR;01;ZZ0297;2002;1070;01;-60,92
898587;1050;2023-05-02;EUR;01;ZZ0297;2002;1070;01;-107,34
898587;1050;2023-05-10;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-05-15;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-05-17;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-05-22;EUR;01;ZZ0297;2002;1070;01;-39,9
898587;1050;2023-05-24;EUR;01;ZZ0297;2002;1070;01;-39,9
898587;1050;2023-05-25;EUR;01;ZZ0297;2002;1070;01;-55,86
898587;1050;2023-06-06;EUR;01;ZZ0297;2002;1070;01;-23,94
898587;1050;2023-06-20;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-06-27;EUR;01;ZZ0297;2002;1070;01;-14,5
898587;1050;2023-07-11;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-07-26;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-08-02;EUR;01;ZZ0297;2002;1070;01;-31,92
898587;1050;2023-08-03;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-08-07;EUR;01;ZZ0297;2002;1070;01;-13,04
898587;1050;2023-08-08;EUR;01;ZZ0297;2002;1070;01;-118,24
898587;1050;2023-08-09;EUR;01;ZZ0297;2002;1070;01;-79,8
898587;1050;2023-08-15;EUR;01;ZZ0297;2002;1070;01;-23,94
898587;1050;2023-08-16;EUR;01;ZZ0297;2002;1070;01;-13,04
898587;1050;2023-08-24;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-09-05;EUR;01;ZZ0297;2002;1070;01;-47,88
898587;1050;2023-09-12;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-09-19;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-09-27;EUR;01;ZZ0297;2002;1070;01;-47,88
898587;1050;2023-10-04;EUR;01;ZZ0297;2002;1070;01;-31,92
898587;1050;2023-10-09;EUR;01;ZZ0297;2002;1070;01;-54,4
898587;1050;2023-10-11;EUR;01;ZZ0297;2002;1070;01;-32,6
898587;1050;2023-10-12;EUR;01;ZZ0297;2002;1070;01;-13,04
898587;1050;2023-10-23;EUR;01;ZZ0297;2002;1070;01;-15,96
898587;1050;2023-10-26;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-11-02;EUR;01;ZZ0297;2002;1070;01;-7,98
898587;1050;2023-11-08;EUR;01;ZZ0297;2002;1070;01;-31,92
898588;1050;2023-01-16;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-01-20;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-01-27;EUR;01;ZZ0297;2002;1070;01;-6,52
898588;1050;2023-01-31;EUR;01;ZZ0297;2002;1070;01;-58,68
898588;1050;2023-02-03;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-02-06;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-03-08;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-03-13;EUR;01;ZZ0297;2002;1070;01;-52,16
898588;1050;2023-03-14;EUR;01;ZZ0297;2002;1070;01;-118,14
898588;1050;2023-03-15;EUR;01;ZZ0297;2002;1070;01;-6,52
898588;1050;2023-03-28;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-04-05;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-04-17;EUR;01;ZZ0297;2002;1070;01;-56,54
898588;1050;2023-04-18;EUR;01;ZZ0297;2002;1070;01;-63,06
898588;1050;2023-04-19;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-04-20;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-04-21;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-04-24;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-04-25;EUR;01;ZZ0297;2002;1070;01;-19,56
898588;1050;2023-04-26;EUR;01;ZZ0297;2002;1070;01;-26,08
898588;1050;2023-04-27;EUR;01;ZZ0297;2002;1070;01;-30,46
898588;1050;2023-04-28;EUR;01;ZZ0297;2002;1070;01;-58
898588;1050;2023-05-02;EUR;01;ZZ0297;2002;1070;01;-46,42
898588;1050;2023-05-10;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-05-11;EUR;01;ZZ0297;2002;1070;01;-23,94
898588;1050;2023-05-15;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-05-16;EUR;01;ZZ0297;2002;1070;01;-31,92
898588;1050;2023-05-17;EUR;01;ZZ0297;2002;1070;01;-55,86
898588;1050;2023-05-22;EUR;01;ZZ0297;2002;1070;01;-39,9
898588;1050;2023-05-24;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-05-25;EUR;01;ZZ0297;2002;1070;01;-63,84
898588;1050;2023-05-30;EUR;01;ZZ0297;2002;1070;01;-71,82
898588;1050;2023-05-31;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-01;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-02;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-06;EUR;01;ZZ0297;2002;1070;01;-47,88
898588;1050;2023-06-07;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-09;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-06-12;EUR;01;ZZ0297;2002;1070;01;-23,94
898588;1050;2023-06-13;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-06-15;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-06-20;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-21;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-06-27;EUR;01;ZZ0297;2002;1070;01;-14,5
898588;1050;2023-07-11;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-07-12;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-07-26;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-08-02;EUR;01;ZZ0297;2002;1070;01;-71,82
898588;1050;2023-08-03;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-08-07;EUR;01;ZZ0297;2002;1070;01;-6,52
898588;1050;2023-08-08;EUR;01;ZZ0297;2002;1070;01;-123,3
898588;1050;2023-08-09;EUR;01;ZZ0297;2002;1070;01;-131,28
898588;1050;2023-08-15;EUR;01;ZZ0297;2002;1070;01;-69,58
898588;1050;2023-08-16;EUR;01;ZZ0297;2002;1070;01;-13,04
898588;1050;2023-08-24;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-09-05;EUR;01;ZZ0297;2002;1070;01;-111,72
898588;1050;2023-09-06;EUR;01;ZZ0297;2002;1070;01;-23,94
898588;1050;2023-09-12;EUR;01;ZZ0297;2002;1070;01;-31,92
898588;1050;2023-09-19;EUR;01;ZZ0297;2002;1070;01;-31,92
898588;1050;2023-09-26;EUR;01;ZZ0297;2002;1070;01;-23,94
898588;1050;2023-09-27;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-10-09;EUR;01;ZZ0297;2002;1070;01;-72,5
898588;1050;2023-10-11;EUR;01;ZZ0297;2002;1070;01;-78,24
898588;1050;2023-10-12;EUR;01;ZZ0297;2002;1070;01;-45,64
898588;1050;2023-10-19;EUR;01;ZZ0297;2002;1070;01;-7,98
898588;1050;2023-10-23;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-10-26;EUR;01;ZZ0297;2002;1070;01;-31,92
898588;1050;2023-11-02;EUR;01;ZZ0297;2002;1070;01;-15,96
898588;1050;2023-11-08;EUR;01;ZZ0297;2002;1070;01;-23,94
898588;1050;2023-11-15;EUR;01;ZZ0297;2002;1070;01;-31,92
951210;1050;2023-01-20;EUR;01;ZZ0297;2002;1070;01;-0,92
951210;1050;2023-02-03;EUR;01;ZZ0297;2002;1070;01;-2,76
951210;1050;2023-02-06;EUR;01;ZZ0297;2002;1070;01;-0,92
951210;1050;2023-03-08;EUR;01;ZZ0297;2002;1070;01;-2,76
951210;1050;2023-03-28;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-04-17;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-04-19;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-04-24;EUR;01;ZZ0297;2002;1070;01;-16,98
951210;1050;2023-04-25;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-04-26;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-04-28;EUR;01;ZZ0297;2002;1070;01;-28,3
951210;1050;2023-05-09;EUR;01;ZZ0297;2002;1070;01;-39,62
951210;1050;2023-05-10;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-05-15;EUR;01;ZZ0297;2002;1070;01;-16,98
951210;1050;2023-05-16;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-05-17;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-05-22;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-05-24;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-05-30;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-05-31;EUR;01;ZZ0297;2002;1070;01;-16,98
951210;1050;2023-06-05;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-06-06;EUR;01;ZZ0297;2002;1070;01;-50,94
951210;1050;2023-06-07;EUR;01;ZZ0297;2002;1070;01;-22,64
951210;1050;2023-06-12;EUR;01;ZZ0297;2002;1070;01;-33,96
951210;1050;2023-06-13;EUR;01;ZZ0297;2002;1070;01;-45,28
951210;1050;2023-06-20;EUR;01;ZZ0297;2002;1070;01;-11,32
951210;1050;2023-06-21;EUR;01;ZZ0297;2002;1070;01;-16,98
951210;1050;2023-06-27;EUR;01;ZZ0297;2002;1070;01;-22,64
951210;1050;2023-07-11;EUR;01;ZZ0297;2002;1070;01;-23,4
951210;1050;2023-07-12;EUR;01;ZZ0297;2002;1070;01;-8
951210;1050;2023-07-26;EUR;01;ZZ0297;2002;1070;01;-21,58
951210;1050;2023-08-02;EUR;01;ZZ0297;2002;1070;01;-124,38
951210;1050;2023-08-08;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-08-15;EUR;01;ZZ0297;2002;1070;01;-28,3
951210;1050;2023-08-16;EUR;01;ZZ0297;2002;1070;01;-5,66
951210;1050;2023-09-27;EUR;01;ZZ0297;2002;1070;01;-1,84
951210;1050;2023-10-04;EUR;01;ZZ0297;2002;1070;01;-0,92
951210;1050;2023-10-09;EUR;01;ZZ0297;2002;1070;01;-0,92
951210;1050;2023-10-12;EUR;01;ZZ0297;2002;1070;01;-0,92
951211;1050;2023-01-20;EUR;01;ZZ0297;2002;1070;01;-2,76
951211;1050;2023-01-31;EUR;01;ZZ0297;2002;1070;01;-0,92
951211;1050;2023-02-03;EUR;01;ZZ0297;2002;1070;01;-10,12
951211;1050;2023-03-08;EUR;01;ZZ0297;2002;1070;01;-1,84
951211;1050;2023-03-13;EUR;01;ZZ0297;2002;1070;01;-2,76
951211;1050;2023-03-14;EUR;01;ZZ0297;2002;1070;01;-42,32
951211;1050;2023-03-15;EUR;01;ZZ0297;2002;1070;01;-14,72
951211;1050;2023-03-28;EUR;01;ZZ0297;2002;1070;01;-1,84
951211;1050;2023-04-05;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-04-17;EUR;01;ZZ0297;2002;1070;01;-16,98
951211;1050;2023-04-18;EUR;01;ZZ0297;2002;1070;01;-11,32
951211;1050;2023-04-19;EUR;01;ZZ0297;2002;1070;01;-39,62
951211;1050;2023-04-20;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-04-24;EUR;01;ZZ0297;2002;1070;01;-62,26
951211;1050;2023-04-25;EUR;01;ZZ0297;2002;1070;01;-96,22
951211;1050;2023-05-02;EUR;01;ZZ0297;2002;1070;01;-33,96
951211;1050;2023-05-09;EUR;01;ZZ0297;2002;1070;01;-45,28
951211;1050;2023-05-11;EUR;01;ZZ0297;2002;1070;01;-11,32
951211;1050;2023-05-15;EUR;01;ZZ0297;2002;1070;01;-22,64
951211;1050;2023-05-16;EUR;01;ZZ0297;2002;1070;01;-124,52
951211;1050;2023-05-22;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-05-30;EUR;01;ZZ0297;2002;1070;01;-45,28
951211;1050;2023-05-31;EUR;01;ZZ0297;2002;1070;01;-11,32
951211;1050;2023-06-01;EUR;01;ZZ0297;2002;1070;01;-45,28
951211;1050;2023-06-02;EUR;01;ZZ0297;2002;1070;01;-11,32
951211;1050;2023-06-05;EUR;01;ZZ0297;2002;1070;01;-22,64
951211;1050;2023-06-06;EUR;01;ZZ0297;2002;1070;01;-28,3
951211;1050;2023-06-07;EUR;01;ZZ0297;2002;1070;01;-79,24
951211;1050;2023-06-09;EUR;01;ZZ0297;2002;1070;01;-28,3
951211;1050;2023-06-12;EUR;01;ZZ0297;2002;1070;01;-101,88
951211;1050;2023-06-13;EUR;01;ZZ0297;2002;1070;01;-79,24
951211;1050;2023-06-15;EUR;01;ZZ0297;2002;1070;01;-16,98
951211;1050;2023-06-20;EUR;01;ZZ0297;2002;1070;01;-56,6
951211;1050;2023-06-21;EUR;01;ZZ0297;2002;1070;01;-28,3
951211;1050;2023-06-22;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-06-27;EUR;01;ZZ0297;2002;1070;01;-56,6
951211;1050;2023-07-11;EUR;01;ZZ0297;2002;1070;01;-23,4
951211;1050;2023-07-12;EUR;01;ZZ0297;2002;1070;01;-17,36
951211;1050;2023-07-26;EUR;01;ZZ0297;2002;1070;01;-12,24
951211;1050;2023-08-02;EUR;01;ZZ0297;2002;1070;01;-67,92
951211;1050;2023-08-03;EUR;01;ZZ0297;2002;1070;01;-22,64
951211;1050;2023-08-07;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-08-08;EUR;01;ZZ0297;2002;1070;01;-79,24
951211;1050;2023-08-09;EUR;01;ZZ0297;2002;1070;01;-5,66
951211;1050;2023-08-15;EUR;01;ZZ0297;2002;1070;01;-56,6
951211;1050;2023-08-16;EUR;01;ZZ0297;2002;1070;01;-28,3
951211;1050;2023-08-24;EUR;01;ZZ0297;2002;1070;01;-16,98
951211;1050;2023-09-05;EUR;01;ZZ0297;2002;1070;01;-124,52
951211;1050;2023-09-06;EUR;01;ZZ0297;2002;1070;01;-50,94
951211;1050;2023-09-12;EUR;01;ZZ0297;2002;1070;01;-62,26
951211;1050;2023-09-19;EUR;01;ZZ0297;2002;1070;01;-73,58
951211;1050;2023-09-26;EUR;01;ZZ0297;2002;1070;01;-8,28
951211;1050;2023-09-27;EUR;01;ZZ0297;2002;1070;01;-5,52
951211;1050;2023-10-09;EUR;01;ZZ0297;2002;1070;01;-15,64
951211;1050;2023-10-11;EUR;01;ZZ0297;2002;1070;01;-8,28
951211;1050;2023-10-23;EUR;01;ZZ0297;2002;1070;01;-1,84
951211;1050;2023-10-26;EUR;01;ZZ0297;2002;1070;01;-1,84
951211;1050;2023-11-02;EUR;01;ZZ0297;2002;1070;01;-0,92
951211;1050;2023-11-08;EUR;01;ZZ0297;2002;1070;01;-0,92
951211;1050;2023-11-15;EUR;01;ZZ0297;2002;1070;01;-0,92
951212;1050;2023-01-20;EUR;01;ZZ0297;2002;1070;01;-1,84
951212;1050;2023-02-03;EUR;01;ZZ0297;2002;1070;01;-0,92
951212;1050;2023-02-06;EUR;01;ZZ0297;2002;1070;01;-1,84
951212;1050;2023-03-08;EUR;01;ZZ0297;2002;1070;01;-1,84
951212;1050;2023-03-15;EUR;01;ZZ0297;2002;1070;01;-2,76
951212;1050;2023-03-28;EUR;01;ZZ0297;2002;1070;01;-7,5
951212;1050;2023-04-05;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-04-18;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-04-19;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-04-20;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-04-24;EUR;01;ZZ0297;2002;1070;01;-39,62
951212;1050;2023-04-25;EUR;01;ZZ0297;2002;1070;01;-50,94
951212;1050;2023-04-26;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-04-27;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-04-28;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-05-02;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-05-09;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-05-11;EUR;01;ZZ0297;2002;1070;01;-16,98
951212;1050;2023-05-15;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-05-16;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-05-17;EUR;01;ZZ0297;2002;1070;01;-22,64
951212;1050;2023-05-22;EUR;01;ZZ0297;2002;1070;01;-16,98
951212;1050;2023-05-24;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-05-30;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-05-31;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-06-01;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-06-02;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-06-05;EUR;01;ZZ0297;2002;1070;01;-16,98
951212;1050;2023-06-06;EUR;01;ZZ0297;2002;1070;01;-67,92
951212;1050;2023-06-07;EUR;01;ZZ0297;2002;1070;01;-50,94
951212;1050;2023-06-09;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-06-12;EUR;01;ZZ0297;2002;1070;01;-45,28
951212;1050;2023-06-13;EUR;01;ZZ0297;2002;1070;01;-67,92
951212;1050;2023-06-20;EUR;01;ZZ0297;2002;1070;01;-28,3
951212;1050;2023-06-21;EUR;01;ZZ0297;2002;1070;01;-28,3
951212;1050;2023-06-22;EUR;01;ZZ0297;2002;1070;01;-16,98
951212;1050;2023-06-27;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-07-11;EUR;01;ZZ0297;2002;1070;01;-41,74
951212;1050;2023-07-12;EUR;01;ZZ0297;2002;1070;01;-4,68
951212;1050;2023-07-26;EUR;01;ZZ0297;2002;1070;01;-22,64
951212;1050;2023-08-02;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-08-15;EUR;01;ZZ0297;2002;1070;01;-16,98
951212;1050;2023-09-05;EUR;01;ZZ0297;2002;1070;01;-11,32
951212;1050;2023-09-12;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-09-19;EUR;01;ZZ0297;2002;1070;01;-5,66
951212;1050;2023-09-26;EUR;01;ZZ0297;2002;1070;01;-1,84
951212;1050;2023-10-09;EUR;01;ZZ0297;2002;1070;01;-0,92
951212;1050;2023-10-11;EUR;01;ZZ0297;2002;1070;01;-0,92
951212;1050;2023-10-23;EUR;01;ZZ0297;2002;1070;01;-0,92
951212;1050;2023-11-15;EUR;01;ZZ0297;2002;1070;01;-0,92
898589;1050;2023-05-05;EUR;01;ZZ0320;2002;1070;01;-9,8
898589;1050;2023-05-08;EUR;01;ZZ0320;2002;1070;01;-9,8
898589;1050;2023-05-09;EUR;01;ZZ0320;2002;1070;01;-44,1
898589;1050;2023-05-10;EUR;01;ZZ0320;2002;1070;01;-58,8
898589;1050;2023-05-11;EUR;01;ZZ0320;2002;1070;01;-39,2
898589;1050;2023-05-12;EUR;01;ZZ0320;2002;1070;01;-16,96
898589;1050;2023-05-15;EUR;01;ZZ0320;2002;1070;01;-78,02
898589;1050;2023-05-16;EUR;01;ZZ0320;2002;1070;01;-50,13
898589;1050;2023-05-17;EUR;01;ZZ0320;2002;1070;01;-56,16
898589;1050;2023-05-19;EUR;01;ZZ0320;2002;1070;01;-21,86
898589;1050;2023-05-22;EUR;01;ZZ0320;2002;1070;01;-76,13
898589;1050;2023-05-23;EUR;01;ZZ0320;2002;1070;01;-42,21
898589;1050;2023-05-24;EUR;01;ZZ0320;2002;1070;01;-95,35
898589;1050;2023-05-25;EUR;01;ZZ0320;2002;1070;01;-66,33
898589;1050;2023-05-26;EUR;01;ZZ0320;2002;1070;01;-12,06
898589;1050;2023-05-30;EUR;01;ZZ0320;2002;1070;01;-14,7
898589;1050;2023-05-31;EUR;01;ZZ0320;2002;1070;01;-31,66
898589;1050;2023-06-01;EUR;01;ZZ0320;2002;1070;01;-9,8
898589;1050;2023-06-02;EUR;01;ZZ0320;2002;1070;01;-14,7
898589;1050;2023-06-03;EUR;01;ZZ0320;2002;1070;01;-9,8
898589;1050;2023-06-05;EUR;01;ZZ0320;2002;1070;01;-9,8
898589;1050;2023-06-06;EUR;01;ZZ0320;2002;1070;01;-49
898589;1050;2023-06-07;EUR;01;ZZ0320;2002;1070;01;-124,76
898589;1050;2023-06-12;EUR;01;ZZ0320;2002;1070;01;-68,6
898589;1050;2023-06-13;EUR;01;ZZ0320;2002;1070;01;-4,9
898589;1050;2023-06-15;EUR;01;ZZ0320;2002;1070;01;-68,6
898589;1050;2023-06-22;EUR;01;ZZ0320;2002;1070;01;-16,34
898589;1050;2023-10-05;EUR;01;ZZ0320;2002;1070;01;-12,06
898589;1050;2023-10-06;EUR;01;ZZ0320;2002;1070;01;-42,21
898589;1050;2023-10-09;EUR;01;ZZ0320;2002;1070;01;-24,12
898589;1050;2023-10-10;EUR;01;ZZ0320;2002;1070;01;-36,18
898589;1050;2023-10-11;EUR;01;ZZ0320;2002;1070;01;-12,06
898589;1050;2023-10-12;EUR;01;ZZ0320;2002;1070;01;-54,27
898589;1050;2023-10-13;EUR;01;ZZ0320;2002;1070;01;-24,12
898589;1050;2023-10-16;EUR;01;ZZ0320;2002;1070;01;-18,09
898589;1050;2023-10-17;EUR;01;ZZ0320;2002;1070;01;-78,39
898589;1050;2023-10-18;EUR;01;ZZ0320;2002;1070;01;-106,79
898589;1050;2023-10-19;EUR;01;ZZ0320;2002;1070;01;-60,3
898589;1050;2023-10-20;EUR;01;ZZ0320;2002;1070;01;-12,06
898589;1050;2023-10-23;EUR;01;ZZ0320;2002;1070;01;-114,57
898589;1050;2023-10-24;EUR;01;ZZ0320;2002;1070;01;-36,18
898589;1050;2023-10-25;EUR;01;ZZ0320;2002;1070;01;-30,15
898589;1050;2023-10-26;EUR;01;ZZ0320;2002;1070;01;-102,51
898589;1050;2023-10-27;EUR;01;ZZ0320;2002;1070;01;-78,39
898589;1050;2023-10-30;EUR;01;ZZ0320;2002;1070;01;-54,27
898589;1050;2023-11-01;EUR;01;ZZ0320;2002;1070;01;-54,27
898589;1050;2023-11-02;EUR;01;ZZ0320;2002;1070;01;-66,33
898589;1050;2023-11-03;EUR;01;ZZ0320;2002;1070;01;-42,21
898589;1050;2023-11-06;EUR;01;ZZ0320;2002;1070;01;-54,27
898589;1050;2023-05-03;EUR;01;ZZ0384;2002;1070;01;-23,48
898589;1050;2023-05-04;EUR;01;ZZ0384;2002;1070;01;-52,83
898589;1050;2023-05-05;EUR;01;ZZ0384;2002;1070;01;-11,74
898589;1050;2023-05-08;EUR;01;ZZ0384;2002;1070;01;-23,48
898589;1050;2023-05-09;EUR;01;ZZ0384;2002;1070;01;-5,87
